date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:24:14	228/228	---M-Z	200	added ('OK')	text/plain	etag:%2255c342fcd390d11:0%22	https://www.w3schools.com/robots.txt		(from )
11:24:15	48544/48544	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:46:16%20GMT	https://www.w3schools.com/sql/	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/index.html	(from )
11:24:16	23293/23293	---M-Z	200	added ('OK')	text/css	etag:%220925540a2a1d31:0%22	https://www.w3schools.com/w3css/4/w3.css	C:/Letoltott%20weblapok/c3/www.w3schools.com/w3css/4/w3.css	(from https://www.w3schools.com/sql/)
11:24:17	35943/35943	---MC-	200	added ('OK')	text/javascript	date:Mon,%2013%20Nov%202017%2020:19:12%20GMT	https://www.google-analytics.com/analytics.js	C:/Letoltott%20weblapok/c3/www.google-analytics.com/analytics.js	(from https://www.w3schools.com/sql/)
11:24:18	14173/14173	---MC-	200	added ('OK')	text/javascript	date:Tue,%2013%20Mar%202018%2010:24:15%20GMT	https://www.googletagservices.com/tag/js/gpt.js	C:/Letoltott%20weblapok/c3/www.googletagservices.com/tag/js/gpt.js	(from https://www.w3schools.com/sql/)
11:24:19	48544/48544	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:10:45%20GMT	https://www.w3schools.com/sql/default.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/default.html	(from https://www.w3schools.com/sql/)
11:24:19	51938/51938	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:22:01%20GMT	https://www.w3schools.com/sql/sql_quickref.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_quickref.html	(from https://www.w3schools.com/sql/)
11:24:20	49026/49026	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:29:22%20GMT	https://www.w3schools.com/sql/sql_intro.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_intro.html	(from https://www.w3schools.com/sql/)
11:24:21	49930/49930	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:04:20%20GMT	https://www.w3schools.com/sql/sql_syntax.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_syntax.html	(from https://www.w3schools.com/sql/)
11:24:21	48883/48883	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:23:33%20GMT	https://www.w3schools.com/sql/sql_select.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_select.html	(from https://www.w3schools.com/sql/)
11:24:22	50282/50282	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:21:13%20GMT	https://www.w3schools.com/sql/sql_distinct.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_distinct.html	(from https://www.w3schools.com/sql/)
11:24:23	50158/50158	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:44:57%20GMT	https://www.w3schools.com/sql/sql_where.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_where.html	(from https://www.w3schools.com/sql/)
11:24:23	51344/51344	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:48:00%20GMT	https://www.w3schools.com/sql/sql_and_or.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_and_or.html	(from https://www.w3schools.com/sql/)
11:24:24	50113/50113	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:21:05%20GMT	https://www.w3schools.com/sql/sql_orderby.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_orderby.html	(from https://www.w3schools.com/sql/)
11:24:25	51944/51944	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:41:14%20GMT	https://www.w3schools.com/sql/sql_insert.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_insert.html	(from https://www.w3schools.com/sql/)
11:24:25	49947/49947	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:39:35%20GMT	https://www.w3schools.com/sql/sql_null_values.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_null_values.html	(from https://www.w3schools.com/sql/)
11:24:26	53867/53867	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:24:49%20GMT	https://www.w3schools.com/sql/sql_update.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_update.html	(from https://www.w3schools.com/sql/)
11:24:26	50298/50298	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:40:54%20GMT	https://www.w3schools.com/sql/sql_delete.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_delete.html	(from https://www.w3schools.com/sql/)
11:24:27	51490/51490	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:09:20%20GMT	https://www.w3schools.com/sql/sql_top.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_top.html	(from https://www.w3schools.com/sql/)
11:24:28	48430/48430	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:56:48%20GMT	https://www.w3schools.com/sql/sql_min_max.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_min_max.html	(from https://www.w3schools.com/sql/)
11:24:28	50183/50183	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:54:34%20GMT	https://www.w3schools.com/sql/sql_count_avg_sum.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_count_avg_sum.html	(from https://www.w3schools.com/sql/)
11:24:29	52579/52579	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:23:08%20GMT	https://www.w3schools.com/sql/sql_like.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_like.html	(from https://www.w3schools.com/sql/)
11:24:29	53135/53135	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:21:13%20GMT	https://www.w3schools.com/sql/sql_wildcards.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_wildcards.html	(from https://www.w3schools.com/sql/)
11:24:30	49616/49616	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:48:17%20GMT	https://www.w3schools.com/sql/sql_in.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_in.html	(from https://www.w3schools.com/sql/)
11:24:31	51636/51636	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:29:31%20GMT	https://www.w3schools.com/sql/sql_between.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_between.html	(from https://www.w3schools.com/sql/)
11:24:31	51859/51859	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:14:28%20GMT	https://www.w3schools.com/sql/sql_alias.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_alias.html	(from https://www.w3schools.com/sql/)
11:24:32	49678/49678	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:12:11%20GMT	https://www.w3schools.com/sql/sql_join.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join.html	(from https://www.w3schools.com/sql/)
11:24:32	49859/49859	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:08:25%20GMT	https://www.w3schools.com/sql/sql_join_inner.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join_inner.html	(from https://www.w3schools.com/sql/)
11:24:33	49115/49115	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:47:16%20GMT	https://www.w3schools.com/sql/sql_join_left.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join_left.html	(from https://www.w3schools.com/sql/)
11:24:35	48785/48785	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:54:46%20GMT	https://www.w3schools.com/sql/sql_join_right.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join_right.html	(from https://www.w3schools.com/sql/)
11:24:35	49975/49975	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:51:39%20GMT	https://www.w3schools.com/sql/sql_join_full.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join_full.html	(from https://www.w3schools.com/sql/)
11:24:36	47955/47955	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:57:48%20GMT	https://www.w3schools.com/sql/sql_join_self.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_join_self.html	(from https://www.w3schools.com/sql/)
11:24:37	52191/52191	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:04:43%20GMT	https://www.w3schools.com/sql/sql_union.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_union.html	(from https://www.w3schools.com/sql/)
11:24:37	50679/50679	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:51:45%20GMT	https://www.w3schools.com/sql/sql_groupby.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_groupby.html	(from https://www.w3schools.com/sql/)
11:24:38	51948/51948	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:55:26%20GMT	https://www.w3schools.com/sql/sql_having.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_having.html	(from https://www.w3schools.com/sql/)
11:24:39	49624/49624	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2002:52:45%20GMT	https://www.w3schools.com/sql/sql_exists.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_exists.html	(from https://www.w3schools.com/sql/)
11:24:39	50881/50881	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:00:09%20GMT	https://www.w3schools.com/sql/sql_any_all.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_any_all.html	(from https://www.w3schools.com/sql/)
11:24:40	48541/48541	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:46:14%20GMT	https://www.w3schools.com/sql/sql_select_into.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_select_into.html	(from https://www.w3schools.com/sql/)
11:24:40	50778/50778	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:59:53%20GMT	https://www.w3schools.com/sql/sql_insert_into_select.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_insert_into_select.html	(from https://www.w3schools.com/sql/)
11:24:41	48736/48736	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:13:24%20GMT	https://www.w3schools.com/sql/sql_isnull.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_isnull.html	(from https://www.w3schools.com/sql/)
11:24:42	49955/49955	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:42:30%20GMT	https://www.w3schools.com/sql/sql_comments.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_comments.html	(from https://www.w3schools.com/sql/)
11:24:42	46724/46724	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:43:11%20GMT	https://www.w3schools.com/sql/sql_create_db.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_create_db.html	(from https://www.w3schools.com/sql/)
11:24:43	46928/46928	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:37:54%20GMT	https://www.w3schools.com/sql/sql_drop_db.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_drop_db.html	(from https://www.w3schools.com/sql/)
11:24:44	48967/48967	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:44:07%20GMT	https://www.w3schools.com/sql/sql_create_table.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_create_table.html	(from https://www.w3schools.com/sql/)
11:24:44	47073/47073	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:06:09%20GMT	https://www.w3schools.com/sql/sql_drop_table.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_drop_table.html	(from https://www.w3schools.com/sql/)
11:24:45	51292/51292	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:31:10%20GMT	https://www.w3schools.com/sql/sql_alter.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_alter.html	(from https://www.w3schools.com/sql/)
11:24:46	48119/48119	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:36:43%20GMT	https://www.w3schools.com/sql/sql_constraints.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_constraints.html	(from https://www.w3schools.com/sql/)
11:24:46	47110/47110	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:07:54%20GMT	https://www.w3schools.com/sql/sql_notnull.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_notnull.html	(from https://www.w3schools.com/sql/)
11:24:47	49218/49218	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:51:57%20GMT	https://www.w3schools.com/sql/sql_unique.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_unique.html	(from https://www.w3schools.com/sql/)
11:24:48	49555/49555	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:29:08%20GMT	https://www.w3schools.com/sql/sql_primarykey.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_primarykey.html	(from https://www.w3schools.com/sql/)
11:24:48	51170/51170	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:35:32%20GMT	https://www.w3schools.com/sql/sql_foreignkey.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_foreignkey.html	(from https://www.w3schools.com/sql/)
11:24:49	49363/49363	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:09:09%20GMT	https://www.w3schools.com/sql/sql_check.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_check.html	(from https://www.w3schools.com/sql/)
11:24:50	48241/48241	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:08:05%20GMT	https://www.w3schools.com/sql/sql_default.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_default.html	(from https://www.w3schools.com/sql/)
11:24:50	48652/48652	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:16:10%20GMT	https://www.w3schools.com/sql/sql_create_index.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_create_index.html	(from https://www.w3schools.com/sql/)
11:24:51	52508/52508	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:45:53%20GMT	https://www.w3schools.com/sql/sql_autoincrement.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_autoincrement.html	(from https://www.w3schools.com/sql/)
11:24:51	49589/49589	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:45:39%20GMT	https://www.w3schools.com/sql/sql_dates.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_dates.html	(from https://www.w3schools.com/sql/)
11:24:52	50217/50217	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:58:25%20GMT	https://www.w3schools.com/sql/sql_view.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_view.html	(from https://www.w3schools.com/sql/)
11:24:52	53886/53886	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:20:00%20GMT	https://www.w3schools.com/sql/sql_injection.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_injection.html	(from https://www.w3schools.com/sql/)
11:24:53	47280/47280	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:28:09%20GMT	https://www.w3schools.com/sql/sql_hosting.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_hosting.html	(from https://www.w3schools.com/sql/)
11:24:54	64870/64870	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:06:47%20GMT	https://www.w3schools.com/sql/sql_ref_mysql.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_ref_mysql.html	(from https://www.w3schools.com/sql/)
11:24:55	54427/54427	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:23:37%20GMT	https://www.w3schools.com/sql/sql_ref_sqlserver.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_ref_sqlserver.html	(from https://www.w3schools.com/sql/)
11:24:55	55645/55645	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:10:23%20GMT	https://www.w3schools.com/sql/sql_ref_msaccess.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_ref_msaccess.html	(from https://www.w3schools.com/sql/)
11:24:56	55422/55422	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:21:54%20GMT	https://www.w3schools.com/sql/sql_ref_oracle.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_ref_oracle.html	(from https://www.w3schools.com/sql/)
11:24:56	51506/51506	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2010:14:09%20GMT	https://www.w3schools.com/sql/sql_operators.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_operators.html	(from https://www.w3schools.com/sql/)
11:24:57	63144/63144	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:47:40%20GMT	https://www.w3schools.com/sql/sql_datatypes.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_datatypes.html	(from https://www.w3schools.com/sql/)
11:24:58	47843/47843	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:20:15%20GMT	https://www.w3schools.com/sql/sql_quiz.asp	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/sql_quiz.html	(from https://www.w3schools.com/sql/)
11:24:58	16025/16025	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:57:57%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_all	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql786e.html	(from https://www.w3schools.com/sql/)
11:24:59	2561/2561	---M--	200	added ('OK')	image/gif	etag:%22959d4114cbacf1:0%22	https://www.w3schools.com/images/w3cert.gif	C:/Letoltott%20weblapok/c3/www.w3schools.com/images/w3cert.gif	(from https://www.w3schools.com/sql/)
11:24:59	3235/3235	---M--	200	added ('OK')	image/gif	etag:%2296ad478671ecf1:0%22	https://www.w3schools.com/images/colorpicker.gif	C:/Letoltott%20weblapok/c3/www.w3schools.com/images/colorpicker.gif	(from https://www.w3schools.com/sql/)
11:25:00	1860/1860	---M--	200	added ('OK')	image/gif	etag:%2221638653cbacf1:0%22	https://www.w3schools.com/images/w3schoolscom_gray.gif	C:/Letoltott%20weblapok/c3/www.w3schools.com/images/w3schoolscom_gray.gif	(from https://www.w3schools.com/sql/)
11:25:00	42501/42501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253c3b4482b4d31:0%22	https://www.w3schools.com/lib/w3schools_footer.js	C:/Letoltott%20weblapok/c3/www.w3schools.com/lib/w3schools_footer.js	(from https://www.w3schools.com/sql/)
11:25:00	2166/2166	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2013%20Mar%202018%2010:24:58%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Letoltott%20weblapok/c3/translate.google.com/translate_a/element.45a0d8.delayed	(from https://www.w3schools.com/sql/)
11:25:02	16041/16041	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:15:45%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_columns	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqld73d.html	(from https://www.w3schools.com/sql/sql_select.asp)
11:25:02	16031/16031	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:43:02%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_no_distinct	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql27c7.html	(from https://www.w3schools.com/sql/sql_distinct.asp)
11:25:03	15982/15982	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:02:48%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_distinct	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql5458.html	(from https://www.w3schools.com/sql/sql_distinct.asp)
11:25:03	16047/16047	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:04:00%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_distinct2	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqlf770.html	(from https://www.w3schools.com/sql/sql_distinct.asp)
11:25:03	16085/16085	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:16:00%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_distinct3	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql8921.html	(from https://www.w3schools.com/sql/sql_distinct.asp)
11:25:04	15991/15991	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:35:07%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql03b0.html	(from https://www.w3schools.com/sql/sql_where.asp)
11:25:04	16045/16045	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:16:18%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_number	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql3a0e.html	(from https://www.w3schools.com/sql/sql_where.asp)
11:25:05	16068/16068	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2004:39:09%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_and	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql78bc.html	(from https://www.w3schools.com/sql/sql_and_or.asp)
11:25:05	16064/16064	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:48:08%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_or	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql825f.html	(from https://www.w3schools.com/sql/sql_and_or.asp)
11:25:06	16054/16054	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:29:44%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_not	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql27ec.html	(from https://www.w3schools.com/sql/sql_and_or.asp)
11:25:06	16030/16030	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:55:06%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_and_or	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql0a27.html	(from https://www.w3schools.com/sql/sql_and_or.asp)
11:25:06	16076/16076	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:35:32%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_not_and	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql1f53.html	(from https://www.w3schools.com/sql/sql_and_or.asp)
11:25:07	16043/16043	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:47:20%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql5221.html	(from https://www.w3schools.com/sql/sql_orderby.asp)
11:25:07	16048/16048	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:07:25%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby_desc	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql26ab.html	(from https://www.w3schools.com/sql/sql_orderby.asp)
11:25:08	16057/16057	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:30:04%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby2	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqled6e.html	(from https://www.w3schools.com/sql/sql_orderby.asp)
11:25:08	16066/16066	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:39:56%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby3	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqleda3.html	(from https://www.w3schools.com/sql/sql_orderby.asp)
11:25:09	16166/16166	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:48:20%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_colname	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqld73c.html	(from https://www.w3schools.com/sql/sql_insert.asp)
11:25:09	16097/16097	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:45:16%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_cols	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqlcc7f.html	(from https://www.w3schools.com/sql/sql_insert.asp)
11:25:10	16090/16090	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2005:55:21%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_update_2	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql120d.html	(from https://www.w3schools.com/sql/sql_update.asp)
11:25:10	16066/16066	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2007:49:52%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_update_3	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqld7a3.html	(from https://www.w3schools.com/sql/sql_update.asp)
11:25:11	16050/16050	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2003:08:44%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_update_4	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql329b.html	(from https://www.w3schools.com/sql/sql_update.asp)
11:25:11	16007/16007	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2006:14:02%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_delete	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysql278d.html	(from https://www.w3schools.com/sql/sql_delete.asp)
11:25:12	16033/16033	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2008:22:54%20GMT	https://www.w3schools.com/sql/trysql.asp?filename=trysql_select_top&ss=-1	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trysqla7c9.html	(from https://www.w3schools.com/sql/sql_top.asp)
11:25:12	15666/15666	---M-Z	200	added ('OK')	text/html	date:Tue,%2013%20Mar%202018%2009:24:04%20GMT	https://www.w3schools.com/sql/trymysql.asp?filename=trysql_select_limit	C:/Letoltott%20weblapok/c3/www.w3schools.com/sql/trymysql5298.html	(from https://www.w3schools.com/sql/sql_top.asp)
